,case_id,sanctioning_state,sanctioned_state,begin,end,trade,arms,military,financial,travel,other,trade_obj,arms_obj,military_obj,financial_obj,travel_obj,other_obj,trade_suc,arms_suc,military_suc,financial_suc,travel_suc,other_suc,objective,success
1468,1469,Ukraine,Somalia,2012,2022,1,0,0,0,0,0,end_war,NA,NA,NA,NA,NA,ongoing,NA,NA,NA,NA,NA,"end_war,human_rights,terrorism","ongoing,ongoing,ongoing"
1469,1470,Moldova,Somalia,2012,2022,1,0,0,0,0,0,end_war,NA,NA,NA,NA,NA,ongoing,NA,NA,NA,NA,NA,"end_war,human_rights,terrorism","ongoing,ongoing,ongoing"
1470,1471,Armenia,Somalia,2012,2022,1,0,0,0,0,0,end_war,NA,NA,NA,NA,NA,ongoing,NA,NA,NA,NA,NA,"end_war,human_rights,terrorism","ongoing,ongoing,ongoing"
1471,1472,UN,Somalia,2012,2022,1,0,0,0,0,0,end_war,NA,NA,NA,NA,NA,ongoing,NA,NA,NA,NA,NA,"end_war,human_rights,terrorism","ongoing,ongoing,ongoing"
1472,1473,United States,Somalia,2012,2022,1,0,0,0,0,0,territorial_conflict,NA,NA,NA,NA,NA,ongoing,NA,NA,NA,NA,NA,"territorial_conflict,democracy,human_rights","ongoing,ongoing,ongoing"
1473,1474,Canada,Syria,2012,2022,1,0,0,1,1,0,human_rights,NA,NA,destab_regime,destab_regime,NA,ongoing,NA,NA,ongoing,ongoing,NA,"human_rights,destab_regime","ongoing,ongoing"
1474,1475,OIC,Syria,2012,2022,0,0,0,0,0,1,NA,NA,NA,NA,NA,human_rights,NA,NA,NA,NA,NA,ongoing,human_rights,ongoing
1475,1476,Switzerland,Syria,2012,2022,1,1,1,1,1,1,human_rights,end_war,end_war,end_war,end_war,end_war,ongoing,ongoing,ongoing,ongoing,ongoing,ongoing,"human_rights,end_war","ongoing,ongoing"
1476,1477,Uzbekistan,Tajikistan,2012,2012,1,0,0,0,0,0,other,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,NA,other,failed
1477,1478,United States,Yemen,2012,2022,0,0,0,1,0,0,NA,NA,NA,prevent_war,NA,NA,NA,NA,NA,ongoing,NA,NA,prevent_war,ongoing
1478,1479,United States,North,2012,2022,0,0,0,1,0,0,NA,NA,NA,prevent_war,NA,NA,NA,NA,NA,ongoing,NA,NA,prevent_war,ongoing
1479,1480,United States,Belize,2013,2022,1,0,0,0,0,0,other,NA,NA,NA,NA,NA,ongoing,NA,NA,NA,NA,NA,other,ongoing
1480,1481,African Union,Central African Republic,2013,2016,0,0,0,1,1,1,NA,NA,NA,human_rights,prevent_war,prevent_war,NA,NA,NA,success_total,success_total,success_total,"human_rights,prevent_war","success_total,success_total"
1481,1482,Kimberly Process Participants,Central African Republic,2013,2016,1,0,0,0,0,0,end_war,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,NA,end_war,failed
1482,1483,UN,Central African Republic,2013,2022,0,1,1,0,0,0,NA,end_war,human_rights,NA,NA,NA,NA,ongoing,ongoing,NA,NA,NA,"end_war,human_rights","ongoing,ongoing"
1483,1484,United States,Ecuador,2013,2014,0,0,0,1,0,0,NA,NA,NA,destab_regime,NA,NA,NA,NA,NA,failed,NA,NA,destab_regime,failed
1484,1485,African Union,Egypt,2013,2014,0,0,0,0,0,1,NA,NA,NA,NA,NA,democracy,NA,NA,NA,NA,NA,success_total,democracy,success_total
1485,1486,African Union,Arab Rep.,2013,2014,0,0,0,0,0,1,NA,NA,NA,NA,NA,democracy,NA,NA,NA,NA,NA,success_total,democracy,success_total
1486,1487,EU,Egypt,2013,2022,1,1,0,0,0,0,human_rights,democracy,NA,NA,NA,NA,ongoing,ongoing,NA,NA,NA,NA,"human_rights,democracy","ongoing,ongoing"
1487,1488,Croatia,Egypt,2013,2022,1,1,0,0,0,0,human_rights,democracy,NA,NA,NA,NA,ongoing,ongoing,NA,NA,NA,NA,"human_rights,democracy","ongoing,ongoing"
1488,1489,Macedonia,Egypt,2013,2022,1,1,0,0,0,0,human_rights,democracy,NA,NA,NA,NA,ongoing,ongoing,NA,NA,NA,NA,"human_rights,democracy","ongoing,ongoing"
1489,1490,Albania,Egypt,2013,2022,1,1,0,0,0,0,human_rights,democracy,NA,NA,NA,NA,ongoing,ongoing,NA,NA,NA,NA,"human_rights,democracy","ongoing,ongoing"
1490,1491,Bosnia and Herzegovina,Egypt,2013,2022,1,1,0,0,0,0,human_rights,democracy,NA,NA,NA,NA,ongoing,ongoing,NA,NA,NA,NA,"human_rights,democracy","ongoing,ongoing"
1491,1492,Serbia,Egypt,2013,2022,1,1,0,0,0,0,human_rights,democracy,NA,NA,NA,NA,ongoing,ongoing,NA,NA,NA,NA,"human_rights,democracy","ongoing,ongoing"
1492,1493,Liechtenstein,Egypt,2013,2022,1,1,0,0,0,0,human_rights,democracy,NA,NA,NA,NA,ongoing,ongoing,NA,NA,NA,NA,"human_rights,democracy","ongoing,ongoing"
1493,1494,Norway,Egypt,2013,2022,1,1,0,0,0,0,human_rights,democracy,NA,NA,NA,NA,ongoing,ongoing,NA,NA,NA,NA,"human_rights,democracy","ongoing,ongoing"
1494,1495,Moldova,Egypt,2013,2022,1,1,0,0,0,0,human_rights,democracy,NA,NA,NA,NA,ongoing,ongoing,NA,NA,NA,NA,"human_rights,democracy","ongoing,ongoing"
1495,1496,Georgia,Egypt,2013,2022,1,1,0,0,0,0,human_rights,democracy,NA,NA,NA,NA,ongoing,ongoing,NA,NA,NA,NA,"human_rights,democracy","ongoing,ongoing"
1496,1497,EU,Arab Rep.,2013,2022,1,1,0,0,0,0,human_rights,democracy,NA,NA,NA,NA,ongoing,ongoing,NA,NA,NA,NA,"human_rights,democracy","ongoing,ongoing"
1497,1498,Croatia,Arab Rep.,2013,2022,1,1,0,0,0,0,human_rights,democracy,NA,NA,NA,NA,ongoing,ongoing,NA,NA,NA,NA,"human_rights,democracy","ongoing,ongoing"
1498,1499,Macedonia,Arab Rep.,2013,2022,1,1,0,0,0,0,human_rights,democracy,NA,NA,NA,NA,ongoing,ongoing,NA,NA,NA,NA,"human_rights,democracy","ongoing,ongoing"
1499,1500,Albania,Arab Rep.,2013,2022,1,1,0,0,0,0,human_rights,democracy,NA,NA,NA,NA,ongoing,ongoing,NA,NA,NA,NA,"human_rights,democracy","ongoing,ongoing"
1500,1501,Bosnia and Herzegovina,Arab Rep.,2013,2022,1,1,0,0,0,0,human_rights,democracy,NA,NA,NA,NA,ongoing,ongoing,NA,NA,NA,NA,"human_rights,democracy","ongoing,ongoing"
1501,1502,Serbia,Arab Rep.,2013,2022,1,1,0,0,0,0,human_rights,democracy,NA,NA,NA,NA,ongoing,ongoing,NA,NA,NA,NA,"human_rights,democracy","ongoing,ongoing"
1502,1503,Liechtenstein,Arab Rep.,2013,2022,1,1,0,0,0,0,human_rights,democracy,NA,NA,NA,NA,ongoing,ongoing,NA,NA,NA,NA,"human_rights,democracy","ongoing,ongoing"
1503,1504,Norway,Arab Rep.,2013,2022,1,1,0,0,0,0,human_rights,democracy,NA,NA,NA,NA,ongoing,ongoing,NA,NA,NA,NA,"human_rights,democracy","ongoing,ongoing"
1504,1505,Moldova,Arab Rep.,2013,2022,1,1,0,0,0,0,human_rights,democracy,NA,NA,NA,NA,ongoing,ongoing,NA,NA,NA,NA,"human_rights,democracy","ongoing,ongoing"
1505,1506,Georgia,Arab Rep.,2013,2022,1,1,0,0,0,0,human_rights,democracy,NA,NA,NA,NA,ongoing,ongoing,NA,NA,NA,NA,"human_rights,democracy","ongoing,ongoing"
1506,1507,United States,Egypt,2013,2015,0,1,1,1,0,0,NA,human_rights,democracy,democracy,NA,NA,NA,success_part,success_part,success_part,NA,NA,"human_rights,democracy","success_part,success_part"
1507,1508,United States,Arab Rep.,2013,2015,0,1,1,1,0,0,NA,human_rights,democracy,democracy,NA,NA,NA,success_part,success_part,success_part,NA,NA,"human_rights,democracy","success_part,success_part"
1508,1509,Russia,Eritrea,2013,2018,0,1,0,0,0,0,NA,end_war,NA,NA,NA,NA,NA,success_total,NA,NA,NA,NA,end_war,success_total
1509,1510,United States,Greece,2013,2022,1,0,0,1,0,0,policy_change,NA,NA,policy_change,NA,NA,ongoing,NA,NA,ongoing,NA,NA,policy_change,ongoing
1510,1511,Canada,Iran,2013,2016,1,0,0,1,0,0,prevent_war,NA,NA,prevent_war,NA,NA,success_total,NA,NA,success_total,NA,NA,prevent_war,success_total
1511,1512,UN,Korea,2013,2022,0,0,0,1,0,0,NA,NA,NA,prevent_war,NA,NA,NA,NA,NA,ongoing,NA,NA,prevent_war,ongoing
1512,1513,UN,North,2013,2022,0,0,0,1,0,0,NA,NA,NA,prevent_war,NA,NA,NA,NA,NA,ongoing,NA,NA,prevent_war,ongoing
1513,1514,Uzbekistan,Kyrgyzstan,2013,2014,1,0,0,0,0,0,other,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,NA,other,failed
1514,1515,Russia,Lithuania,2013,2014,1,0,0,0,0,0,other,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,NA,other,failed
1515,1516,United States,Mali,2013,2013,1,0,0,1,0,0,terrorism,NA,NA,terrorism,NA,NA,success_total,NA,NA,success_total,NA,NA,terrorism,success_total
1516,1517,Russia,Moldova,2013,2021,1,0,0,0,0,0,policy_change,NA,NA,NA,NA,NA,nego_settlement,NA,NA,NA,NA,NA,policy_change,nego_settlement
1517,1518,EU,Myanmar,2013,2022,1,1,1,0,0,0,human_rights,human_rights,human_rights,NA,NA,NA,ongoing,ongoing,ongoing,NA,NA,NA,human_rights,ongoing
1518,1519,Croatia,Myanmar,2013,2022,1,1,1,0,0,0,human_rights,human_rights,human_rights,NA,NA,NA,ongoing,ongoing,ongoing,NA,NA,NA,human_rights,ongoing
1519,1520,Macedonia,Myanmar,2013,2022,1,1,1,0,0,0,human_rights,human_rights,human_rights,NA,NA,NA,ongoing,ongoing,ongoing,NA,NA,NA,human_rights,ongoing
1520,1521,Montenegro,Myanmar,2013,2022,1,1,1,0,0,0,human_rights,human_rights,human_rights,NA,NA,NA,ongoing,ongoing,ongoing,NA,NA,NA,human_rights,ongoing
1521,1522,Iceland,Myanmar,2013,2022,1,1,1,0,0,0,human_rights,human_rights,human_rights,NA,NA,NA,ongoing,ongoing,ongoing,NA,NA,NA,human_rights,ongoing
1522,1523,Serbia,Myanmar,2013,2022,1,1,1,0,0,0,human_rights,human_rights,human_rights,NA,NA,NA,ongoing,ongoing,ongoing,NA,NA,NA,human_rights,ongoing
1523,1524,Albania,Myanmar,2013,2022,1,1,1,0,0,0,human_rights,human_rights,human_rights,NA,NA,NA,ongoing,ongoing,ongoing,NA,NA,NA,human_rights,ongoing
1524,1525,Bosnia and Herzegovina,Myanmar,2013,2022,1,1,1,0,0,0,human_rights,human_rights,human_rights,NA,NA,NA,ongoing,ongoing,ongoing,NA,NA,NA,human_rights,ongoing
1525,1526,Liechtenstein,Myanmar,2013,2022,1,1,1,0,0,0,human_rights,human_rights,human_rights,NA,NA,NA,ongoing,ongoing,ongoing,NA,NA,NA,human_rights,ongoing
1526,1527,Norway,Myanmar,2013,2022,1,1,1,0,0,0,human_rights,human_rights,human_rights,NA,NA,NA,ongoing,ongoing,ongoing,NA,NA,NA,human_rights,ongoing
1527,1528,Moldova,Myanmar,2013,2022,1,1,1,0,0,0,human_rights,human_rights,human_rights,NA,NA,NA,ongoing,ongoing,ongoing,NA,NA,NA,human_rights,ongoing
1528,1529,Armenia,Myanmar,2013,2022,1,1,1,0,0,0,human_rights,human_rights,human_rights,NA,NA,NA,ongoing,ongoing,ongoing,NA,NA,NA,human_rights,ongoing
1529,1530,United States,Nigeria,2013,2022,1,0,0,1,0,0,territorial_conflict,NA,NA,terrorism,NA,NA,ongoing,NA,NA,ongoing,NA,NA,"territorial_conflict,terrorism,democracy,human_rights","ongoing,ongoing,ongoing,ongoing"
1530,1531,Taiwan,Philippines,2013,2013,0,0,0,0,1,0,NA,NA,NA,NA,other,NA,NA,NA,NA,NA,success_total,NA,other,success_total
1531,1532,Switzerland,Somalia,2013,2022,1,0,0,0,0,0,end_war,NA,NA,NA,NA,NA,ongoing,NA,NA,NA,NA,NA,"end_war,human_rights,terrorism","ongoing,ongoing,ongoing"
1532,1533,Canada,Syria,2013,2022,1,0,0,0,0,0,human_rights,NA,NA,NA,NA,NA,ongoing,NA,NA,NA,NA,NA,human_rights,ongoing
1533,1534,EU,Syria,2013,2022,1,1,0,1,0,0,human_rights,end_war,NA,end_war,NA,NA,ongoing,ongoing,NA,ongoing,NA,NA,"human_rights,end_war","ongoing,ongoing"
1534,1535,Croatia,Syria,2013,2022,1,1,0,1,0,0,human_rights,end_war,NA,end_war,NA,NA,ongoing,ongoing,NA,ongoing,NA,NA,"human_rights,end_war","ongoing,ongoing"
1535,1536,Macedonia,Syria,2013,2022,1,1,0,1,0,0,human_rights,end_war,NA,end_war,NA,NA,ongoing,ongoing,NA,ongoing,NA,NA,"human_rights,end_war","ongoing,ongoing"
1536,1537,Montenegro,Syria,2013,2022,1,1,0,1,0,0,human_rights,end_war,NA,end_war,NA,NA,ongoing,ongoing,NA,ongoing,NA,NA,"human_rights,end_war","ongoing,ongoing"
1537,1538,Iceland,Syria,2013,2022,1,1,0,1,0,0,human_rights,end_war,NA,end_war,NA,NA,ongoing,ongoing,NA,ongoing,NA,NA,"human_rights,end_war","ongoing,ongoing"
1538,1539,Albania,Syria,2013,2022,1,1,0,1,0,0,human_rights,end_war,NA,end_war,NA,NA,ongoing,ongoing,NA,ongoing,NA,NA,"human_rights,end_war","ongoing,ongoing"
1539,1540,Serbia,Syria,2013,2022,1,1,0,1,0,0,human_rights,end_war,NA,end_war,NA,NA,ongoing,ongoing,NA,ongoing,NA,NA,"human_rights,end_war","ongoing,ongoing"
1540,1541,Liechtenstein,Syria,2013,2022,1,1,0,1,0,0,human_rights,end_war,NA,end_war,NA,NA,ongoing,ongoing,NA,ongoing,NA,NA,"human_rights,end_war","ongoing,ongoing"
1541,1542,Norway,Syria,2013,2022,1,1,0,1,0,0,human_rights,end_war,NA,end_war,NA,NA,ongoing,ongoing,NA,ongoing,NA,NA,"human_rights,end_war","ongoing,ongoing"
1542,1543,Moldova,Syria,2013,2022,1,1,0,1,0,0,human_rights,end_war,NA,end_war,NA,NA,ongoing,ongoing,NA,ongoing,NA,NA,"human_rights,end_war","ongoing,ongoing"
1543,1544,United States,Taiwan,2013,2021,1,0,0,1,0,0,policy_change,NA,NA,policy_change,NA,NA,success_part,NA,NA,success_part,NA,NA,policy_change,success_part
1544,1545,United Kingdom,Armenia,2014,2022,1,0,0,0,0,0,end_war,NA,NA,NA,NA,NA,ongoing,NA,NA,NA,NA,NA,end_war,ongoing
1545,1546,Russia,Australia,2014,2022,1,0,0,0,0,0,policy_change,NA,NA,NA,NA,NA,ongoing,NA,NA,NA,NA,NA,policy_change,ongoing
1546,1547,United Kingdom,Azerbaijan,2014,2022,1,0,0,0,0,0,end_war,NA,NA,NA,NA,NA,ongoing,NA,NA,NA,NA,NA,end_war,ongoing
1547,1548,EU,Belize,2014,2014,1,0,0,0,0,0,other,NA,NA,NA,NA,NA,success_total,NA,NA,NA,NA,NA,other,success_total
1548,1549,Russia,Canada,2014,2022,1,0,0,0,1,0,policy_change,NA,NA,NA,policy_change,NA,ongoing,NA,NA,NA,ongoing,NA,policy_change,ongoing
1549,1550,EU,Central African Republic,2014,2022,0,1,1,0,1,0,NA,end_war,human_rights,NA,human_rights,NA,NA,ongoing,ongoing,NA,ongoing,NA,"end_war,human_rights","ongoing,ongoing"
1550,1551,UN,Central African Republic,2014,2022,0,0,0,1,1,0,NA,NA,NA,human_rights,end_war,NA,NA,NA,NA,ongoing,ongoing,NA,"human_rights,end_war","ongoing,ongoing"
1551,1552,United States,Central African Republic,2014,2022,0,0,0,1,1,0,NA,NA,NA,prevent_war,human_rights,NA,NA,NA,NA,ongoing,ongoing,NA,"prevent_war,human_rights","ongoing,ongoing"
1552,1553,United States,Colombia,2014,2018,1,0,0,1,0,0,other,NA,NA,other,NA,NA,success_total,NA,NA,success_total,NA,NA,other,success_total
1553,1554,Russia,EU,2014,2022,1,0,0,0,0,0,policy_change,NA,NA,NA,NA,NA,ongoing,NA,NA,NA,NA,NA,policy_change,ongoing
1554,1555,EU,Gambia,2014,2017,0,0,0,1,0,0,NA,NA,NA,human_rights,NA,NA,NA,NA,NA,success_total,NA,NA,human_rights,success_total
1555,1556,EU,The,2014,2017,0,0,0,1,0,0,NA,NA,NA,human_rights,NA,NA,NA,NA,NA,success_total,NA,NA,human_rights,success_total
1556,1557,EU,Guinea,2014,2022,0,0,0,1,1,0,NA,NA,NA,human_rights,human_rights,NA,NA,NA,NA,ongoing,ongoing,NA,human_rights,ongoing
1557,1558,Turkey,Guinea,2014,2022,0,0,0,1,1,0,NA,NA,NA,human_rights,human_rights,NA,NA,NA,NA,ongoing,ongoing,NA,human_rights,ongoing
1558,1559,Croatia,Guinea,2014,2022,0,0,0,1,1,0,NA,NA,NA,human_rights,human_rights,NA,NA,NA,NA,ongoing,ongoing,NA,human_rights,ongoing
1559,1560,Macedonia,Guinea,2014,2022,0,0,0,1,1,0,NA,NA,NA,human_rights,human_rights,NA,NA,NA,NA,ongoing,ongoing,NA,human_rights,ongoing
1560,1561,Montenegro,Guinea,2014,2022,0,0,0,1,1,0,NA,NA,NA,human_rights,human_rights,NA,NA,NA,NA,ongoing,ongoing,NA,human_rights,ongoing
1561,1562,Albania,Guinea,2014,2022,0,0,0,1,1,0,NA,NA,NA,human_rights,human_rights,NA,NA,NA,NA,ongoing,ongoing,NA,human_rights,ongoing
1562,1563,Bosnia and Herzegovina,Guinea,2014,2022,0,0,0,1,1,0,NA,NA,NA,human_rights,human_rights,NA,NA,NA,NA,ongoing,ongoing,NA,human_rights,ongoing
1563,1564,Serbia,Guinea,2014,2022,0,0,0,1,1,0,NA,NA,NA,human_rights,human_rights,NA,NA,NA,NA,ongoing,ongoing,NA,human_rights,ongoing
1564,1565,Liechtenstein,Guinea,2014,2022,0,0,0,1,1,0,NA,NA,NA,human_rights,human_rights,NA,NA,NA,NA,ongoing,ongoing,NA,human_rights,ongoing
1565,1566,Norway,Guinea,2014,2022,0,0,0,1,1,0,NA,NA,NA,human_rights,human_rights,NA,NA,NA,NA,ongoing,ongoing,NA,human_rights,ongoing
1566,1567,Ukraine,Guinea,2014,2022,0,0,0,1,1,0,NA,NA,NA,human_rights,human_rights,NA,NA,NA,NA,ongoing,ongoing,NA,human_rights,ongoing
1567,1568,Moldova,Guinea,2014,2022,0,0,0,1,1,0,NA,NA,NA,human_rights,human_rights,NA,NA,NA,NA,ongoing,ongoing,NA,human_rights,ongoing
1568,1569,Armenia,Guinea,2014,2022,0,0,0,1,1,0,NA,NA,NA,human_rights,human_rights,NA,NA,NA,NA,ongoing,ongoing,NA,human_rights,ongoing
1569,1570,Georgia,Guinea,2014,2022,0,0,0,1,1,0,NA,NA,NA,human_rights,human_rights,NA,NA,NA,NA,ongoing,ongoing,NA,human_rights,ongoing
1570,1571,Iceland,Guinea,2014,2022,0,0,0,1,1,0,NA,NA,NA,human_rights,human_rights,NA,NA,NA,NA,ongoing,ongoing,NA,human_rights,ongoing
1571,1572,Switzerland,Guinea,2014,2022,0,0,0,1,1,0,NA,NA,NA,human_rights,human_rights,NA,NA,NA,NA,ongoing,ongoing,NA,human_rights,ongoing
1572,1573,Spain,Israel,2014,2022,1,1,0,0,0,0,prevent_war,prevent_war,NA,NA,NA,NA,ongoing,ongoing,NA,NA,NA,NA,prevent_war,ongoing
1573,1574,United Kingdom,Israel,2014,2022,1,1,0,0,0,0,prevent_war,prevent_war,NA,NA,NA,NA,ongoing,ongoing,NA,NA,NA,NA,prevent_war,ongoing
1574,1575,Uzbekistan,Kyrgyzstan,2014,2014,1,0,0,0,0,0,other,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,NA,other,failed
1575,1576,United Kingdom,Malawi,2014,2022,0,0,0,1,0,0,NA,NA,NA,other,NA,NA,NA,NA,NA,ongoing,NA,NA,other,ongoing
1576,1577,UN,Nigeria,2014,2022,0,1,0,1,1,0,NA,territorial_conflict,NA,terrorism,terrorism,NA,NA,ongoing,NA,ongoing,ongoing,NA,"territorial_conflict,terrorism","ongoing,ongoing"
1577,1578,Russia,Norway,2014,2022,1,0,0,0,0,0,policy_change,NA,NA,NA,NA,NA,ongoing,NA,NA,NA,NA,NA,policy_change,ongoing
1578,1579,Australia,Russia,2014,2022,1,1,1,1,1,0,policy_change,policy_change,policy_change,policy_change,policy_change,NA,ongoing,ongoing,ongoing,ongoing,ongoing,NA,policy_change,ongoing
1579,1580,Canada,Russia,2014,2022,1,0,0,1,0,0,policy_change,NA,NA,policy_change,NA,NA,ongoing,NA,NA,ongoing,NA,NA,policy_change,ongoing
1580,1581,EU,Russia,2014,2022,1,1,1,1,0,0,policy_change,policy_change,policy_change,policy_change,NA,NA,ongoing,ongoing,ongoing,ongoing,NA,NA,policy_change,ongoing
1581,1582,EU,Russia,2014,2022,1,0,0,1,1,0,policy_change,NA,NA,policy_change,policy_change,NA,ongoing,NA,NA,ongoing,ongoing,NA,policy_change,ongoing
1582,1583,Montenegro,Russia,2014,2022,1,0,0,1,1,0,policy_change,NA,NA,policy_change,policy_change,NA,ongoing,NA,NA,ongoing,ongoing,NA,policy_change,ongoing
1583,1584,Iceland,Russia,2014,2022,1,0,0,1,1,0,policy_change,NA,NA,policy_change,policy_change,NA,ongoing,NA,NA,ongoing,ongoing,NA,policy_change,ongoing
1584,1585,Albania,Russia,2014,2022,1,0,0,1,1,0,policy_change,NA,NA,policy_change,policy_change,NA,ongoing,NA,NA,ongoing,ongoing,NA,policy_change,ongoing
1585,1586,Liechtenstein,Russia,2014,2022,1,0,0,1,1,0,policy_change,NA,NA,policy_change,policy_change,NA,ongoing,NA,NA,ongoing,ongoing,NA,policy_change,ongoing
1586,1587,Norway,Russia,2014,2022,1,0,0,1,1,0,policy_change,NA,NA,policy_change,policy_change,NA,ongoing,NA,NA,ongoing,ongoing,NA,policy_change,ongoing
1587,1588,Ukraine,Russia,2014,2022,1,0,0,1,1,0,policy_change,NA,NA,policy_change,policy_change,NA,ongoing,NA,NA,ongoing,ongoing,NA,policy_change,ongoing
1588,1589,Japan,Russia,2014,2022,1,0,1,1,1,0,policy_change,NA,policy_change,policy_change,policy_change,NA,ongoing,NA,ongoing,ongoing,ongoing,NA,policy_change,ongoing
1589,1590,New Zealand,Russia,2014,2022,0,0,0,1,1,1,NA,NA,NA,policy_change,policy_change,policy_change,NA,NA,NA,ongoing,ongoing,ongoing,policy_change,ongoing
1590,1591,Switzerland,Russia,2014,2022,1,1,1,1,0,0,policy_change,policy_change,policy_change,policy_change,NA,NA,ongoing,ongoing,ongoing,ongoing,NA,NA,policy_change,ongoing
1591,1592,United States,Russia,2014,2022,1,0,0,1,1,0,policy_change,NA,NA,prevent_war,prevent_war,NA,ongoing,NA,NA,ongoing,ongoing,NA,"policy_change,prevent_war","ongoing,ongoing"
1592,1593,Canada,South Sudan,2014,2022,0,0,0,1,0,0,NA,NA,NA,human_rights,NA,NA,NA,NA,NA,ongoing,NA,NA,"human_rights,end_war","ongoing,ongoing"
1593,1594,EU,South Sudan,2014,2022,0,0,0,1,1,0,NA,NA,NA,territorial_conflict,end_war,NA,NA,NA,NA,ongoing,ongoing,NA,"territorial_conflict,end_war","ongoing,ongoing"
1594,1595,United States,South Sudan,2014,2022,0,0,0,1,1,0,NA,NA,NA,human_rights,prevent_war,NA,NA,NA,NA,ongoing,ongoing,NA,"human_rights,prevent_war,end_war","ongoing,ongoing,ongoing"
1595,1596,Canada,Tanzania,2014,2015,0,0,0,1,0,0,NA,NA,NA,other,NA,NA,NA,NA,NA,success_part,NA,NA,other,success_part
1596,1597,EU,Tanzania,2014,2015,0,0,0,1,0,0,NA,NA,NA,other,NA,NA,NA,NA,NA,success_part,NA,NA,other,success_part
1597,1598,Japan,Tanzania,2014,2015,0,0,0,1,0,0,NA,NA,NA,other,NA,NA,NA,NA,NA,success_part,NA,NA,other,success_part
1598,1599,Norway,Tanzania,2014,2015,0,0,0,1,0,0,NA,NA,NA,other,NA,NA,NA,NA,NA,success_part,NA,NA,other,success_part
1599,1600,UN,Terrorist Organizations (ISIL and ANF),2014,2022,0,1,1,1,1,0,NA,terrorism,terrorism,terrorism,terrorism,NA,NA,ongoing,ongoing,ongoing,ongoing,NA,terrorism,ongoing
1600,1601,EU,Thailand,2014,2017,0,0,0,0,0,1,NA,NA,NA,NA,NA,democracy,NA,NA,NA,NA,NA,success_total,"democracy,human_rights","success_total,success_total"
1601,1602,United States,Thailand,2014,2019,0,0,0,1,0,0,NA,NA,NA,democracy,NA,NA,NA,NA,NA,success_total,NA,NA,"democracy,human_rights","success_total,success_total"
1602,1603,Sweden,Uganda,2014,2014,0,0,0,1,0,0,NA,NA,NA,human_rights,NA,NA,NA,NA,NA,success_total,NA,NA,human_rights,success_total
1603,1604,Australia,Ukraine,2014,2022,0,0,0,1,1,0,NA,NA,NA,policy_change,policy_change,NA,NA,NA,NA,ongoing,ongoing,NA,policy_change,ongoing
1604,1605,Canada,Ukraine,2014,2022,1,0,0,1,1,1,policy_change,NA,NA,policy_change,policy_change,policy_change,ongoing,NA,NA,ongoing,ongoing,ongoing,policy_change,ongoing
1605,1606,EU,Ukraine,2014,2022,0,0,0,1,1,0,NA,NA,NA,other,other,NA,NA,NA,NA,ongoing,ongoing,NA,other,ongoing
1606,1607,EU,Ukraine,2014,2014,1,0,0,1,1,0,human_rights,NA,NA,human_rights,human_rights,NA,success_total,NA,NA,success_total,success_total,NA,human_rights,success_total
1607,1608,Montenegro,Ukraine,2014,2014,1,0,0,1,1,0,human_rights,NA,NA,human_rights,human_rights,NA,success_total,NA,NA,success_total,success_total,NA,human_rights,success_total
1608,1609,Iceland,Ukraine,2014,2014,1,0,0,1,1,0,human_rights,NA,NA,human_rights,human_rights,NA,success_total,NA,NA,success_total,success_total,NA,human_rights,success_total
1609,1610,Albania,Ukraine,2014,2014,1,0,0,1,1,0,human_rights,NA,NA,human_rights,human_rights,NA,success_total,NA,NA,success_total,success_total,NA,human_rights,success_total
1610,1611,Liechtenstein,Ukraine,2014,2014,1,0,0,1,1,0,human_rights,NA,NA,human_rights,human_rights,NA,success_total,NA,NA,success_total,success_total,NA,human_rights,success_total
1611,1612,Norway,Ukraine,2014,2014,1,0,0,1,1,0,human_rights,NA,NA,human_rights,human_rights,NA,success_total,NA,NA,success_total,success_total,NA,human_rights,success_total
1612,1613,Moldova,Ukraine,2014,2014,1,0,0,1,1,0,human_rights,NA,NA,human_rights,human_rights,NA,success_total,NA,NA,success_total,success_total,NA,human_rights,success_total
1613,1614,EU,Ukraine,2014,2022,1,0,0,1,1,1,policy_change,NA,NA,policy_change,policy_change,policy_change,ongoing,NA,NA,ongoing,ongoing,ongoing,policy_change,ongoing
1614,1615,Montenegro,Ukraine,2014,2022,1,0,0,1,1,1,policy_change,NA,NA,policy_change,policy_change,policy_change,ongoing,NA,NA,ongoing,ongoing,ongoing,policy_change,ongoing
1615,1616,Iceland,Ukraine,2014,2022,1,0,0,1,1,1,policy_change,NA,NA,policy_change,policy_change,policy_change,ongoing,NA,NA,ongoing,ongoing,ongoing,policy_change,ongoing
1616,1617,Albania,Ukraine,2014,2022,1,0,0,1,1,1,policy_change,NA,NA,policy_change,policy_change,policy_change,ongoing,NA,NA,ongoing,ongoing,ongoing,policy_change,ongoing
1617,1618,Liechtenstein,Ukraine,2014,2022,1,0,0,1,1,1,policy_change,NA,NA,policy_change,policy_change,policy_change,ongoing,NA,NA,ongoing,ongoing,ongoing,policy_change,ongoing
